"","AEE","AEP","AES","ATO","AWK","CMS","CNP","D","DTE","DUK","ED","EIX","ES","ETR","EVRG","EXC","FE","LNT","NEE","NI","NRG","PCG","PEG","PNW","PPL","SO","SRE","WEC","XEL"
"12","76.0540466308594","77.2605438232422","23.9317855834961","91.1950225830078","155.454666137695","55.2416877746582","23.3137474060059","67.0825119018555","104.324028015137","89.7552185058594","66.4150543212891","51.0718574523926","75.1960601806641","92.1259078979492","55.385684967041","29.3435535430908","33.8557586669922","52.0340766906738","70.444953918457","22.6948509216309","37.4524192810059","10.347861289978","55.2874717712402","73.5104141235352","25.3165283203125","55.2626419067383","61.1084136962891","83.8167266845703","62.1418342590332"
"13","75.813850402832","76.9808120727539","23.4713840484619","90.9250106811523","153.741958618164","55.3519020080566","23.5467891693115","67.3574523925781","104.571197509766","89.9251174926758","66.4331665039062","50.9566917419434","75.1142272949219","91.6598510742188","55.3767280578613","29.2135200500488","33.4622917175293","52.0432243347168","70.2579040527344","22.622314453125","37.1811027526855","10.1480960845947","55.0058174133301","73.0705413818359","25.3165283203125","55.1372261047363","60.4123840332031","84.2002334594727","61.9674034118652"
"14","75.6844940185547","77.0530166625977","23.6923751831055","91.7350234985352","154.408004760742","55.3886337280273","23.7425441741943","67.0027008056641","105.825355529785","90.014533996582","66.3788223266602","51.6299667358398","75.1324081420898","92.242431640625","55.3588066101074","29.200511932373","33.5606575012207","51.9699821472168","70.1269912719727","22.794584274292","37.9589157104492","10.3578500747681","54.9603805541992","73.5895919799805","25.5682544708252","55.0655632019043","60.8382301330566","83.8623809814453","62.1234703063965"
"15","76.5714263916016","77.0710601806641","23.8949508666992","92.582275390625","155.074035644531","55.4345588684082","23.5001831054688","67.0027008056641","106.191535949707","90.7925415039062","66.4331665039062","51.5591011047363","75.0142135620117","92.3499908447266","55.4573554992676","29.4410877227783","33.5159454345703","52.1347846984863","70.2205047607422","22.8852577209473","37.3438987731934","10.1980381011963","55.1511878967285","73.7039642333984","25.5053253173828","55.3611831665039","61.1038284301758","84.3463363647461","62.2795333862305"
"16","76.3404541015625","76.9176559448242","22.9465236663818","91.9863891601562","154.379470825195","55.1039276123047","23.0061283111572","66.0715026855469","105.184532165527","90.7925415039062","65.772102355957","50.7706489562988","75.4051895141602","91.1131439208984","55.0900344848633","29.1224880218506","33.1045989990234","51.759391784668","70.0054244995117","22.6404457092285","36.737922668457","9.97829532623291","54.3607215881348","73.1057434082031","25.1097507476807","54.9491081237793","60.499397277832","83.9080200195312","62.0408515930176"
"17","76.8855438232422","77.765869140625","22.9741477966309","92.5915832519531","155.321426391602","55.5447654724121","23.0900249481201","66.7277679443359","105.184532165527","91.8388061523438","66.2792282104492","50.7086410522461","76.4144821166992","91.8928909301758","55.8246841430664","29.3500556945801","33.1314277648926","52.4003143310547","70.7909545898438","22.8308506011963","36.7288932800293","9.9083776473999","54.8695297241211","74.0206604003906","25.23561668396","55.4418067932129","60.5222854614258","85.0585784912109","62.5090408325195"
"18","77.6708450317383","78.6682357788086","22.6334495544434","93.8670883178711","158.052261352539","56.4907112121582","23.6027202606201","67.5259704589844","105.999282836914","92.9476623535156","67.338752746582","51.0807151794434","78.2966537475586","92.8698120117188","56.6489219665527","29.7336750030518","33.4622917175293","52.9313697814941","71.8383178710938","23.1754016876221","36.3942527770996","9.95831871032715","55.5963973999023","74.3373641967773","25.3614768981934","56.1405296325684","60.7008666992188","86.5196151733398","63.0874137878418"
"19","78.5854797363281","78.9479675292969","22.4308700561523","94.2581176757812","160.145492553711","56.9499130249023","23.8544082641602","68.4305648803711","107.15274810791","93.6809463500977","67.8549270629883","51.3730621337891","79.4332275390625","93.8556747436523","57.8404922485352","29.9027271270752","33.793155670166","53.6089172363281","72.8669662475586","23.3476734161377","36.6655769348145","9.77853012084961","56.0961227416992","76.0000610351562","25.7031059265137","56.5346946716309","61.451847076416","87.1496810913086","63.463794708252"
"20","77.5876922607422","77.3959121704102","21.7126369476318","92.1260604858398","159.241592407227","56.4356079101562","23.1832427978516","67.2776336669922","104.269096374512","92.9029388427734","66.804443359375","49.7784461975098","78.40576171875","91.0683364868164","57.4373474121094","29.4670944213867","33.4086418151855","53.1511154174805","71.9972991943359","22.6313762664795","35.290843963623","9.19920921325684","54.6878089904785","74.1702194213867","25.1816730499268","56.2480392456055","59.4461898803711","86.0447692871094","62.6742935180664"
"21","77.5876922607422","77.3688201904297","22.1914596557617","92.6288070678711","158.61360168457","56.8856315612793","23.5281505584717","67.109130859375","106.301391601562","92.7688217163086","66.6233367919922","50.3631401062012","78.14208984375","91.7315826416016","57.3387794494629","29.9482421875","33.6411437988281","53.3891754150391","72.1656265258789","22.8217830657959","35.679744720459","9.40896320343018","55.1239356994629","74.6628646850586","25.3524875640869","56.3913650512695","60.4078063964844","85.6703872680664","62.5733108520508"
"22","76.0355758666992","76.4484329223633","22.4308700561523","91.4743270874023","155.559310913086","56.0590667724609","23.4628982543945","66.2666015625","105.312713623047","92.2501602172852","65.9079360961914","49.7873077392578","76.1780548095703","90.6560668945312","57.2581520080566","29.8051986694336","33.5696067810059","52.5742797851562","70.9592742919922","22.477237701416","36.2947654724121","9.47888088226318","54.560604095459","73.5808029174805","25.2535934448242","56.27490234375","59.6659851074219","84.0998077392578","61.5634765625"
"23","76.2111129760742","76.5927963256836","22.1177978515625","90.9250106811523","156.444229125977","56.2335624694824","23.3323917388916","65.9739379882812","105.166229248047","92.0355377197266","66.1433868408203","49.5215377807617","77.1145935058594","90.4230422973633","57.4642181396484","29.915735244751","35.0093193054199","52.7024688720703","71.1837310791016","22.5588417053223","36.7560195922852","9.31906890869141","54.705982208252","73.1761093139648","25.23561668396","56.4182357788086","59.1256484985352","84.4376449584961","61.728702545166"
"24","77.0426025390625","77.5854263305664","22.0072975158691","92.5915832519531","159.155960083008","57.0142059326172","23.4722156524658","66.7987289428711","106.521087646484","93.4216079711914","67.1757507324219","49.8138847351074","78.3966827392578","92.0811080932617","58.3063812255859","30.24733543396","34.401237487793","53.6638603210449","72.1936721801758","22.8580551147461","37.081615447998","9.20919799804688","55.623649597168","74.38134765625","25.4064292907715","57.2065544128418","59.8583106994629","85.8621597290039","62.6742935180664"
"25","76.9132614135742","79.1194305419922","22.0993785858154","92.6567459106445","158.118835449219","56.9223594665527","23.6306858062744","66.5947418212891","106.081672668457","93.5199737548828","66.9765090942383","49.1583213806152","78.032958984375","93.0132064819336","58.3690948486328","30.1758117675781","34.6605682373047","53.6546936035156","71.9224853515625","22.8852577209473","36.8193283081055","8.73974895477295","55.9234848022461","74.6804656982422","25.5053253173828","57.0900993347168","59.8491554260254","85.9808502197266","62.711009979248"
