"","CHTR","CMCSA","DIS","EA","FOX","FOXA","GOOG","GOOGL","IPG","LYV","META","MTCH","NFLX","NWS","NWSA","OMC","PARA","T","TMUS","TTWO","VZ","WBD"
"1","694.809997558594","53.3842849731445","173.404861450195","138.76513671875","34.1183433532715","35.8923187255859","126.455001831055","121.8125","29.3701057434082","89.0599975585938","331.937805175781","155.720001220703","497","23.5917797088623","24.9694976806641","72.3541870117188","37.8129463195801","17.8415927886963","144.451416015625","173.470001220703","47.8667526245117","29.6900005340576"
"2","706.989990234375","53.7104835510254","172.936386108398","138.66667175293","34.0897254943848","36.0455017089844","126.999496459961","122.330497741699","28.9620609283447","91.5199966430664","338.670654296875","159.059997558594","508.820007324219","23.4461517333984","24.7657032012939","71.728645324707","37.6190872192383","17.7490844726562","144.610092163086","174.229995727539","47.8497695922852","29.4899997711182"
"3","699.289978027344","51.7067108154297","174.760437011719","136.461547851562","34.0515785217285","35.997631072998","126.461502075195","122.126998901367","29.0527362823486","91.9400024414062","340.22900390625","161.529998779297","512.739990234375","23.2811050415039","24.6977729797363","71.6651840209961","38.6253433227539","17.6689109802246","143.826629638672","171.880004882812","47.5951194763184","29.5100002288818"
"4","711.539978027344","52.2472610473633","177.351989746094","136.491058349609","34.604793548584","36.667797088623","127.281997680664","122.5","29.5151824951172","91.9899978637695","342.816253662109","164.270004272461","518.059997558594","23.4558601379395","24.8142261505127","72.1638107299805","39.5761947631836","17.7552509307861","144.391906738281","175.059997558594","47.8497695922852","30.3199996948242"
"5","721.289978027344","52.5827713012695","177.770629882812","136.432022094727","34.709716796875","36.7252426147461","126.995002746582","122.508499145508","29.6602687835693","92.5999984741211","341.008178710938","161.990005493164","527.070007324219","23.4849853515625","24.9694976806641","72.744026184082","40.4532165527344","17.8169250488281","144.134063720703","173.820007324219","47.8582611083984","30.8600006103516"
"6","721.359985351562","52.284538269043","175.99641418457","140.753662109375","34.5284881591797","36.6773719787598","126.81950378418","122.536003112793","28.8895168304443","88.2900009155273","355.263061523438","161.529998779297","533.030029296875","23.4752788543701","24.8627510070801","71.2028427124023","42.4657211303711","17.7490844726562","143.836532592773","178.089996337891","47.6884918212891","30.5699996948242"
"7","717.460021972656","52.6946144104004","173.364974975586","141.856201171875","33.4220542907715","35.2604484558105","126.018501281738","122.272499084473","28.8169746398926","88.4800033569336","351.517059326172","162.279998779297","533.5","23.3879013061523","24.8045215606689","71.5473327636719","41.2009811401367","17.6750812530518","143.786972045898","178.100006103516","47.3998870849609","30.3400001525879"
"8","721.450012207031","53.1419715881348","175.199020385742","141.590438842773","33.5746650695801","35.5476570129395","125.31600189209","122.089500427246","29.4607830047607","87.5899963378906","347.341461181641","161.25","528.210021972656","23.640323638916","25.0083160400391","72.5173721313477","41.727180480957","17.7490844726562","143.628295898438","177.020004272461","47.5611610412598","30.6800003051758"
"9","721.799987792969","53.8223266601562","176.684158325195","139.926742553711","33.918041229248","35.9497604370117","126.368499755859","122.44450378418","30.0592460632324","88.5899963378906","354.014404296875","159.479995727539","533.539978027344","24.0383739471436","25.3673801422119","73.4330139160156","41.496395111084","17.9526062011719","144.134063720703","178.970001220703","47.781867980957","31.2000007629395"
"10","731.919982910156","54.4467582702637","176.534652709961","141.176956176758","33.7368125915527","35.7295608520508","128.718994140625","125.257499694824","29.9594955444336","87.2900009155273","354.324066162109","161.399993896484","533.97998046875","23.7471160888672","24.9889087677002","73.3332977294922","40.7670860290527","18.0266075134277","145.076171875","177.300003051758","47.9091911315918","31.1399993896484"
